ts_utc,gpu_index,gpu_name,gpu_uuid,temp_c,power_w,power_limit_w,util_gpu_pct,util_mem_pct,sm_clock_mhz,mem_clock_mhz,mem_used_mb,mem_total_mb,pstate,ts,iters_per_sec,perf_per_watt
2026-02-23T18:18:31+00:00,0,,,30,75.904,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:31+00:00,,
2026-02-23T18:18:32+00:00,0,,,30,75.85,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:32+00:00,,
2026-02-23T18:18:33+00:00,0,,,30,75.91,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:33+00:00,,
2026-02-23T18:18:34+00:00,0,,,30,75.918,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:34+00:00,,
2026-02-23T18:18:35+00:00,0,,,30,75.993,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:35+00:00,,
2026-02-23T18:18:36+00:00,0,,,30,75.974,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:36+00:00,,
2026-02-23T18:18:37+00:00,0,,,30,75.9,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:37+00:00,,
2026-02-23T18:18:38+00:00,0,,,30,75.936,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:38+00:00,,
2026-02-23T18:18:39+00:00,0,,,30,76.004,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:39+00:00,,
2026-02-23T18:18:40+00:00,0,,,30,75.843,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:40+00:00,,
2026-02-23T18:18:41+00:00,0,,,30,75.935,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:41+00:00,,
2026-02-23T18:18:42+00:00,0,,,30,75.999,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:42+00:00,,
2026-02-23T18:18:43+00:00,0,,,30,75.97,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:43+00:00,,
2026-02-23T18:18:44+00:00,0,,,30,75.929,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:44+00:00,,
2026-02-23T18:18:45+00:00,0,,,30,75.865,700.0,0,0,345,3201,604.6875,143771.0,0,2026-02-23 18:18:45+00:00,,
