ts_utc,power_w,temp_c,sm_clock_mhz,power_limit_w,ts,iters_per_sec,perf_per_watt
2026-02-24T14:53:03Z,81.012,39.0,345.0,,2026-02-24 14:53:03+00:00,,
2026-02-24T14:53:04Z,81.012,39.0,345.0,,2026-02-24 14:53:04+00:00,1131.4103,13.965959364044833
2026-02-24T14:53:05Z,81.012,39.0,345.0,,2026-02-24 14:53:05+00:00,1131.4103,13.965959364044833
2026-02-24T14:53:06Z,81.012,39.0,345.0,,2026-02-24 14:53:06+00:00,614.2108,7.581726164025082
2026-02-24T14:53:07Z,81.012,39.0,345.0,,2026-02-24 14:53:07+00:00,611.7299,7.551102305831235
2026-02-24T14:53:08Z,81.012,39.0,345.0,,2026-02-24 14:53:08+00:00,613.9283,7.578239026317089
2026-02-24T14:53:09Z,81.012,39.0,345.0,,2026-02-24 14:53:09+00:00,617.961,7.628018071396831
2026-02-24T14:53:10Z,81.012,39.0,345.0,,2026-02-24 14:53:10+00:00,617.874,7.626944156421271
2026-02-24T14:53:11Z,81.012,39.0,345.0,,2026-02-24 14:53:11+00:00,616.219,7.60651508418506
2026-02-24T14:53:12Z,81.012,39.0,345.0,,2026-02-24 14:53:12+00:00,617.9782,7.628230385621883
2026-02-24T14:53:13Z,81.012,39.0,345.0,,2026-02-24 14:53:13+00:00,616.3053,7.6075803584654125
2026-02-24T14:53:14Z,81.012,39.0,345.0,,2026-02-24 14:53:14+00:00,617.8067,7.626113415296499
2026-02-24T14:53:15Z,691.208,65.0,1530.0,,2026-02-24 14:53:15+00:00,616.4703,0.8918737919700003
2026-02-24T14:53:16Z,691.208,65.0,1530.0,,2026-02-24 14:53:16+00:00,614.9362,0.8896543442784227
2026-02-24T14:53:17Z,691.208,65.0,1530.0,,2026-02-24 14:53:17+00:00,616.5918,0.8920495711855188
2026-02-24T14:53:18Z,691.208,65.0,1530.0,,2026-02-24 14:53:18+00:00,614.419,0.8889060890498953
2026-02-24T14:53:19Z,691.208,65.0,1530.0,,2026-02-24 14:53:19+00:00,616.1279,0.891378427333017
2026-02-24T14:53:20Z,691.208,65.0,1530.0,,2026-02-24 14:53:20+00:00,615.2098,0.8900501730304048
2026-02-24T14:53:21Z,691.208,65.0,1530.0,,2026-02-24 14:53:21+00:00,615.8454,0.8909697225726555
2026-02-24T14:53:22Z,691.208,65.0,1530.0,,2026-02-24 14:53:22+00:00,615.1239,0.8899258978484046
2026-02-24T14:53:23Z,691.208,65.0,1530.0,,2026-02-24 14:53:23+00:00,614.677,0.8892793486186503
2026-02-24T14:53:24Z,691.208,65.0,1530.0,,2026-02-24 14:53:24+00:00,612.5959,0.8862685327716116
2026-02-24T14:53:25Z,691.208,65.0,1530.0,,2026-02-24 14:53:25+00:00,612.7056,0.8864272404254581
2026-02-24T14:53:26Z,691.208,65.0,1530.0,,2026-02-24 14:53:26+00:00,614.3606,0.8888215992870453
2026-02-24T14:53:27Z,691.208,65.0,1530.0,,2026-02-24 14:53:27+00:00,612.8247,0.8865995474589415
2026-02-24T14:53:28Z,691.208,65.0,1530.0,,2026-02-24 14:53:28+00:00,613.638,0.8877761831460285
2026-02-24T14:53:29Z,691.208,65.0,1530.0,,2026-02-24 14:53:29+00:00,612.9113,0.8867248353607019
2026-02-24T14:53:30Z,691.208,65.0,1530.0,,2026-02-24 14:53:30+00:00,610.4548,0.8831709123736994
2026-02-24T14:53:31Z,691.208,65.0,1530.0,,2026-02-24 14:53:31+00:00,616.6232,0.8920949989004757
2026-02-24T14:53:32Z,691.208,65.0,1530.0,,2026-02-24 14:53:32+00:00,612.1573,0.885633991504728
2026-02-24T14:53:33Z,691.208,65.0,1530.0,,2026-02-24 14:53:33+00:00,614.1727,0.8885497563685605
2026-02-24T14:53:34Z,691.208,65.0,1530.0,,2026-02-24 14:53:34+00:00,612.7757,0.8865286570757284
2026-02-24T14:53:35Z,691.208,65.0,1530.0,,2026-02-24 14:53:35+00:00,612.7592,0.8865047858242381
2026-02-24T14:53:36Z,691.208,65.0,1530.0,,2026-02-24 14:53:36+00:00,609.0282,0.8811069895024363
2026-02-24T14:53:37Z,691.208,65.0,1530.0,,2026-02-24 14:53:37+00:00,613.3726,0.8873922176826659
2026-02-24T14:53:38Z,691.208,65.0,1530.0,,2026-02-24 14:53:38+00:00,611.0161,0.8839829689471188
2026-02-24T14:53:39Z,691.208,65.0,1530.0,,2026-02-24 14:53:39+00:00,611.9943,0.8853981724748556
